ID,A,B,C,D,E,F,G,H,I,J,Target
14236,38.753196144541725,25.534085603662003,1,5.547327895962914,8,567.3969090217503,5,4,58.2610474567343,4,0
14237,0.583812517861425,23.430677708618134,0,5.52287060720063,9,559.3832151307026,3,1,74.41322859616525,1,1
14238,85.78132978724724,46.098878074218426,8,4.044597682353056,1,571.4351361930973,1,3,56.72892858655844,3,1
14239,37.99643269590159,37.9800826359065,8,7.624715494813877,0,570.7755347937624,0,3,38.38071004834988,3,1
14240,70.48386475083352,21.430180406843313,2,5.651168498803513,1,589.59583979566,1,2,59.23676262313644,2,0
14241,31.429889209410227,41.36737694384596,10,7.058148993628695,7,536.1272905186747,5,3,63.2186086502869,3,1
14242,98.45365595508041,48.15719617735817,3,7.484505569813653,3,501.89803200500967,5,2,37.65568403009935,2,1
14243,70.98918689833776,33.25549279063272,6,8.223805590470773,0,519.7366700209634,2,3,35.21437433641406,3,0
14244,19.84319304753832,20.557755717714375,0,1.7889286194362033,7,582.5887458316597,1,2,79.33775540144308,2,0
14245,78.69160495333041,26.380851255741117,0,1.6468289801555889,4,547.0968315299205,6,5,81.53735444021808,5,0
14246,96.60418488810713,40.390066363419606,3,8.6113104896259,5,591.5097040345613,1,0,48.04324158979511,0,1
14247,33.589544938759246,35.219166909671536,6,5.646368420286263,8,519.5519717833456,1,1,61.332800021862965,1,0
14248,47.138336022091494,28.54548920707683,3,8.550740804106134,0,589.0212637474211,6,2,44.91569374206255,2,0
14249,81.7174853781375,32.73385218186928,8,1.9728014372331826,3,517.3283484554418,2,2,50.209787951213045,2,1
14250,84.62421127663977,31.98715551543508,10,3.5408278168270235,7,555.7827061499618,5,2,49.71097353919053,2,0
14251,92.64073254331406,27.21776993514611,8,1.947944943031716,6,571.8009862774874,6,2,55.703185057546335,2,1
14252,70.7503427205935,31.480032097895624,9,5.083954515274256,4,524.9375767510801,4,5,67.96000081792964,5,0
14253,83.18764696425052,34.57956162942687,10,7.067527366985996,0,549.8132973272689,6,0,30.03497220944346,0,0
14254,62.04570662646661,35.982428005293706,4,7.331098564255344,0,518.6507830875832,0,4,81.41789666726983,4,0
14255,74.74382975098113,27.832656570215683,7,8.366870713086236,9,582.1616131118677,5,2,48.46084473354523,2,0
14256,51.20046750298903,23.325785063954275,7,2.261987998213075,8,557.0065089322667,2,5,89.71598353619461,5,0
14257,65.68691902997894,45.654013334336895,11,4.151111019081272,5,558.3343545250442,1,5,77.11459998713369,5,1
14258,19.30291477851466,36.7479146361397,9,2.7832991309433903,4,514.5535347931834,5,0,82.32666285492542,0,0
14259,30.057070169550414,24.025728904385005,0,2.6692594045733125,0,588.4554056689576,2,1,83.53276811441222,1,0
14260,62.23115285857132,30.64635177209459,1,1.1600096687722459,2,543.0540456420104,1,1,41.38331984415209,1,1
14261,59.24615098786621,37.190130149439064,2,4.46197770442519,1,567.78210295683,4,2,70.13368597912634,2,1
14262,80.71815683944115,38.32435213398482,9,4.341545314119004,6,557.4373457043089,1,2,39.302669658309256,2,0
14263,12.118856499640847,38.45446736212522,0,8.432593269544377,7,528.4872369061447,3,1,56.0706938405436,1,1
14264,33.72707161882635,30.62239304439074,1,3.739930445957698,9,549.1332579573964,1,5,79.8811594561005,5,1
14265,72.5928657671284,36.100761534926846,7,6.305882934910352,3,504.54638471427023,6,3,37.93428248051386,3,0
14266,73.55265093176399,43.96026769994795,11,9.73680217836508,3,589.9098518025226,2,3,84.98020278568251,3,1
14267,30.382016487890876,29.318188781830834,12,1.7323614938530518,7,588.9785662405166,0,0,58.607740768635495,0,0
14268,18.67990242904934,27.661114808517123,6,2.040675927249998,1,503.43311372811894,4,2,52.034955664983244,2,0
14269,96.36987688572604,32.62896387906485,5,9.157645022992446,0,540.3606270574415,1,1,43.244126732744405,1,0
14270,93.61055327125,24.196619675467176,9,2.568683166547976,4,545.2261247174351,5,4,35.49464314360466,4,0
14271,14.341603796975942,38.97523042428696,5,6.803728612247077,2,558.0496350560261,4,0,42.8073800514033,0,1
14272,69.02772738225633,45.38108284970103,12,4.053991270706771,5,525.1900718723983,2,1,64.30984379149287,1,1
14273,76.20425618431085,48.07155136670582,4,1.8801785021614386,6,546.9201440791599,3,1,66.08048326238205,1,1
14274,95.07644017667783,27.100172558545275,5,6.623439947949392,1,520.5867782354824,0,5,51.03094376245458,5,0
14275,80.29457175515056,46.495526800088406,8,3.9837475141770704,6,510.57358813396917,3,3,37.44485545562234,3,1
14276,67.57434627434169,20.78165971306392,8,5.071585033944553,6,567.6296087784785,4,3,56.87754700126571,3,1
14277,69.34375295339586,49.778314955640106,8,8.871362820145766,7,533.9617954270918,2,2,44.236073562182426,2,1
14278,41.65961229074892,46.044431170226176,11,7.328680488868584,0,562.6825365869423,4,4,88.21800593185951,4,0
14279,61.81054692474302,42.13300728076073,2,4.215294152776309,9,531.40925947595,4,4,50.58137008772451,4,1
14280,75.94370757454666,31.833633596061226,11,6.993854459050794,6,545.9766573143884,4,0,63.49297020364294,0,0
14281,88.37504636864399,48.82984178151642,0,8.116753157515209,2,562.0016926362368,5,5,31.38920788678907,5,0
14282,36.46863590135299,31.41465875468861,11,4.354217132346579,6,587.0948487878165,3,1,30.95367736630921,1,1
14283,34.820098689995056,32.48955084330443,6,6.735036071564629,8,570.2242598438647,2,1,63.003260175829986,1,0
14284,8.93455725577628,43.337080387920395,5,5.318019125456962,7,569.6414147746406,6,0,38.08625846729595,0,0
14285,17.88776004651505,29.67492751226942,8,8.81570884307396,4,508.5826248667739,3,0,74.24464554370242,0,0
14286,99.62651984983655,30.170584163616134,3,2.1497264324090506,6,528.2816336790277,0,3,52.46403144582911,3,0
14287,34.982594190380766,36.0184495868058,0,4.316945214183817,4,599.071956895053,4,2,81.83672769578473,2,1
14288,86.8128259380476,25.86666768169689,4,2.3327501164267344,8,581.1072398559836,3,0,49.75194112734232,0,0
14289,32.6940565413357,47.21239328177202,1,7.184061760128083,0,567.3277405176949,2,1,89.14727895774081,1,0
14290,83.57260295416633,44.900107941147766,4,6.209527716961912,4,578.3382580050665,6,5,40.96543182661281,5,0
14291,45.70866041751173,21.230023700407738,11,2.1724778502471738,5,599.6482048663545,2,4,70.79726941718059,4,0
14292,17.649001565800624,36.843370585290515,3,1.8734473732118628,2,571.1583579441851,6,5,54.58469228230953,5,0
14293,51.50391266400798,28.877695914084313,12,5.200921368927387,4,507.44468657547344,4,4,60.090148441818684,4,1
14294,65.85434540499956,23.76409728816096,4,4.149043343641408,6,594.1127158215679,4,3,87.84191975603801,3,0
14295,51.59358632707005,42.41343345295453,5,8.828366178511573,1,502.85734289995617,1,5,83.00942342257025,5,1
14296,57.04739844597264,26.285927202897728,8,6.478687651147478,5,553.5533620954525,1,0,51.39541482691522,0,0
14297,65.7250520156767,46.31397931932076,10,8.983404434095826,3,510.40416782428065,6,2,88.43145783565133,2,1
14298,83.09430981443587,43.44435225075496,8,3.2896302773419923,6,576.7245521060019,0,1,50.393927365461366,1,0
14299,15.001788948428045,37.304541710833504,0,4.485483252288603,7,502.0849789454812,0,2,66.41179302306699,2,1
14300,20.2528423918919,47.57099685849041,12,4.83495163487876,4,504.5474530891329,4,4,75.42494039928266,4,0
14301,1.4010321052347534,36.38858684094054,6,6.494685135948963,4,523.1659184655401,6,5,54.19825874565273,5,0
14302,55.562046755715876,26.819016514901747,2,4.313387260721747,9,562.5616823028046,0,1,40.55237576849403,1,1
14303,11.272502273545618,31.434194857437358,8,9.606606709475727,6,514.5109269748241,2,3,60.681584883742175,3,0
14304,34.633128806557025,40.33137349386652,9,3.7035075578911703,1,578.3883161379878,5,1,45.35444546724888,1,0
14305,75.8424096565773,21.221915381167218,11,7.969634436849234,3,562.167695702116,3,2,43.65169609001043,2,1
14306,82.7767875743638,40.17463167977374,6,6.455804976753469,8,531.9113207781536,2,2,38.860172148343715,2,1
14307,88.89622970446044,43.880458004644495,5,4.5309678370025415,9,508.75907456877366,1,4,82.18443242369975,4,0
14308,94.95433473719048,46.16599882451301,5,4.233082919254573,1,595.7984947290529,4,1,59.71297541567976,1,0
14309,31.981773012324172,24.620780622812262,11,8.462134276889381,5,583.0037729947925,5,0,47.33387302896095,0,1
14310,38.120266560763476,38.22915396105914,1,8.181943515043141,0,575.5165994649205,4,4,32.40580104836272,4,1
14311,38.64714431224327,27.160118899645845,13,5.6434405711700215,1,550.0159913059713,5,5,65.82331426660625,5,1
14312,42.09689382539373,25.851174385534176,3,4.459194435222418,4,511.4298299522702,5,5,52.43978142344735,5,0
14313,62.78158572917859,29.007440542134667,8,3.006489791172433,6,577.8998684650987,0,0,40.80488759290195,0,1
14314,64.88840405258298,48.65824144632344,4,1.719970478486378,6,577.980837039787,4,2,31.66109703203755,2,0
14315,75.63469371064265,31.98975422064433,11,3.717840044233788,3,591.6203313301422,0,5,83.90840398858563,5,0
14316,3.0117623138696055,42.73686179283926,4,3.575564530755602,7,585.4396656340651,1,1,45.25193498145476,1,0
14317,84.85906698780444,39.48688557634916,7,2.6371200582051233,4,519.1479475940832,1,3,40.004466910926084,3,1
14318,68.32165332906145,26.006683162528315,12,8.384113911003023,7,507.726328812916,1,4,87.77098115654167,4,0
14319,45.77442648295804,37.65473321557684,4,3.7096356819357625,6,559.3107071395848,1,3,49.64102544144666,3,0
14320,21.479034739269487,31.9973387905087,1,2.244632826081738,6,574.2577746958757,4,1,74.03059008141439,1,1
14321,98.84858619978391,46.552184486611736,11,7.066811829002208,8,509.5933023216677,1,2,45.59011075897,2,0
14322,49.039184079556165,41.26713586363911,10,5.978321063150824,5,544.2713677029863,5,3,88.86219733094349,3,1
14323,76.57973387363806,47.92194179389146,5,4.919747401102213,6,509.6607712295123,3,3,32.828836542368194,3,0
14324,16.768346444953725,49.58613486728171,7,9.730569874722548,5,575.3896252945881,5,2,61.08642149220367,2,0
14325,50.96629064288793,49.79604988340708,13,8.229248706957478,1,520.2263106195084,6,1,62.38681965160329,1,1
14326,12.194648268354056,44.504401280905924,8,8.028892870679291,7,508.7705794287886,4,4,63.027746070216445,4,1
14327,36.6869827496947,46.16003613038447,12,5.610862829670911,7,588.2030182260139,6,0,57.34788060399285,0,1
14328,47.38894489445486,45.67043617328094,0,3.4272882417230144,5,517.4159686008985,2,4,61.591768573063696,4,0
14329,64.05201658600481,49.08086328721937,5,3.0724233836430175,7,541.705637362529,0,3,44.797140034553095,3,1
14330,0.7802171729885028,33.73427067214142,6,3.8310832508853516,2,523.290045597293,5,1,39.64479271879862,1,0
14331,35.30971690117329,48.98015592669822,1,8.613890026525409,2,570.7573998981323,0,0,35.713192842980206,0,1
14332,76.98131255155661,39.91310361995468,2,1.3842666471683542,8,595.0541760356551,1,4,44.88925467434425,4,0
14333,33.837064800501885,24.84703111611126,10,6.355758035334283,2,563.116195155549,1,1,46.110618523043236,1,0
14334,37.349172381527666,46.05960950653443,1,4.950222013077353,0,595.3811026172209,2,0,61.03023432396232,0,0
14335,16.472834319787015,29.81824904081173,4,8.55187239676901,9,586.7591496067822,3,5,33.02193876739397,5,0
14336,68.02248542710414,20.714157530946512,5,6.155489644161849,6,593.6739642560381,6,0,39.14383599256843,0,0
14337,6.579405889481331,29.696595857697076,11,5.26972656320815,6,530.5998366305895,0,5,66.28129418994595,5,0
14338,3.8565383830618334,45.05987698421528,4,1.629277869986734,0,548.083878594147,6,5,79.19918102533859,5,0
14339,24.736429901447796,37.005102312772735,6,2.7703923322992123,3,544.373383222153,3,2,41.224202251638054,2,0
14340,94.41736864553198,39.836247916635415,3,6.124312064593273,9,592.7254076365894,4,5,89.71539519833564,5,1
14341,73.47764670022529,44.83510354164587,5,9.566921578246252,1,536.3099935300386,0,3,56.4098920710121,3,0
14342,75.18440863203985,32.9746607477448,3,9.945521105612203,6,533.5890516465671,5,5,59.59061944978235,5,1
14343,92.98548495641136,45.97403237167035,1,8.824965216937882,2,576.3519539070389,0,2,51.20209887434979,2,1
14344,76.83908238811235,33.175633882746396,3,3.4126245599749,3,559.5358166551404,1,4,81.45252547121174,4,1
14345,90.63880977512721,24.492279753489978,1,6.7174180291243255,4,571.3181044007722,2,4,86.75542105944916,4,0
14346,73.50724301380554,30.979228466468218,1,2.13288820848765,7,514.3700181715902,2,5,63.631807964055,5,0
14347,56.51791093980034,27.051802361602803,3,7.927606961024454,6,542.8977348412391,6,4,47.00975722601681,4,0
14348,88.88420645532125,23.06396682942716,0,5.674554766605208,4,566.9553501872942,2,2,73.39793213627195,2,1
14349,46.77245312709654,29.197194258882618,13,6.897423307808891,5,548.1057421761473,6,2,63.75029829433593,2,1
14350,31.264766889222784,27.618277817543742,5,8.954091278744574,5,588.5931168266061,6,2,52.44630353096309,2,1
14351,41.29175518273129,47.25574197902084,12,6.938941108272748,3,540.4775218554624,5,2,40.15238920177519,2,1
14352,74.09278192568274,32.13878230083523,2,5.7376511563448265,6,599.4421313340513,4,0,56.00127269936301,0,0
14353,57.90768412563395,20.736981987349793,9,5.019976997031476,0,525.1505238995572,4,5,88.04198641672295,5,0
14354,51.5180292277169,25.064252600005354,2,9.690821141701273,6,507.1914845810915,6,2,47.661847667559954,2,1
14355,23.89078304823757,39.81202366099317,0,9.389581721556652,0,592.8838322918006,2,2,63.49502989209678,2,1
14356,76.45256973685183,48.95095791121768,6,4.476407570791796,3,505.72646397356704,6,2,53.385867462875325,2,0
14357,69.30544280265212,36.244009978273255,12,2.068179929301686,4,578.3024163893595,6,1,77.89590794061826,1,0
14358,95.24138452178353,31.12735059059078,3,8.761159066692937,5,538.9449091072192,5,2,64.31817525722398,2,1
14359,66.72706219581106,44.93188396482519,2,4.893272682905378,6,562.1639904801099,0,3,34.67597862018089,3,0
14360,53.18363929495832,21.600315353398408,6,6.732224541429112,2,504.50062256565934,0,1,35.27681272753821,1,1
14361,78.13886896771373,39.83118788918972,11,6.925928165445752,8,557.0616268114816,3,0,63.38111288305587,0,1
14362,74.87178712040487,23.13876684092469,3,6.978770615390987,3,527.9580609271297,2,1,34.63104275393214,1,0
14363,11.519223413143578,46.299573581649426,6,5.47714623987514,9,574.9876852355308,4,1,41.31980739727726,1,0
14364,59.23095927378586,32.783174389062495,7,8.621279077234242,0,538.8840364014839,5,4,45.593902636107146,4,1
14365,61.24663630887259,46.611616633249234,13,1.6609164577956483,1,551.7294588196154,3,5,51.8330409437837,5,0
14366,53.64426390280296,31.016024505521948,1,9.657887517942747,6,509.75827104081145,3,4,33.788215320115064,4,1
14367,97.78518888432728,40.21432753053112,10,8.762134791853697,8,550.139690064704,1,4,49.04925965393382,4,0
14368,57.7404264689527,29.472725644432458,11,7.09517643650965,2,527.7889677367406,6,0,67.03092401461478,0,0
14369,5.722768580720402,48.741684468616626,7,4.093404100670586,3,526.2622714318892,0,0,34.14840849968148,0,1
14370,25.935956845613553,34.06724088601664,13,6.605064144319255,9,598.3343673842373,0,1,88.2564215419763,1,0
14371,9.905713506030127,24.292700503407822,4,6.100606259233579,7,526.3304646125803,3,3,43.633568040344656,3,0
14372,53.23964074193028,23.3205825251616,0,6.52749348798255,6,598.1656286036015,1,4,86.8859140075762,4,1
14373,35.16664811643337,36.484778948844834,6,8.012120246318883,5,596.2627961985305,4,4,46.096297685025505,4,1
14374,20.34862445430756,32.36729899475217,8,3.538708363916393,4,549.9584378711828,6,5,60.215152571708664,5,0
14375,95.24841982368054,43.68324438939185,13,6.721600502479595,0,585.4110200472707,6,0,34.55701651282094,0,0
14376,86.69733270517206,27.19730710690231,10,2.8975963830035503,5,594.5446530879906,5,3,87.53997852917479,3,0
14377,99.36544673353886,25.267768810936822,6,3.635602366031286,2,527.5095425877942,3,5,43.64884352456427,5,0
14378,18.786415314865735,43.851484127950584,8,1.2927036985992468,6,567.2157473151141,0,3,68.5587722312411,3,0
14379,57.36617872781408,41.60415500044444,5,6.610674483769084,0,585.3902535931157,0,3,37.06688924066107,3,1
14380,81.17230936087353,27.825917499815105,10,2.5493602137604015,8,517.0637850587208,5,0,81.22939251732367,0,0
14381,34.729981841644964,21.23260555074037,12,3.5624334845528836,5,561.2716878551169,2,4,64.60615179595641,4,0
14382,62.96605760400473,28.814623755056633,7,8.240682319505538,5,577.6905649554577,3,3,57.41862538020153,3,0
14383,98.52385333631587,37.43809396951352,2,5.546796543880455,0,558.6162013557679,1,0,56.97050587974371,0,0
14384,7.085873528988733,36.29698254483263,8,6.511004801732567,6,501.2911396336066,5,0,74.83241462765704,0,1
14385,78.40326503520038,48.52426871143693,13,6.5279496818658,8,522.3345987510897,2,4,59.73200860119034,4,0
14386,18.264562690670555,22.58864252202811,4,1.9996074544480855,4,518.8612279671411,5,0,41.70097512478937,0,0
14387,80.8404676062025,21.544477865661605,7,4.0471183401839275,5,554.3218808868328,3,5,77.3601728243485,5,0
14388,56.96280967086178,49.50452448647646,12,6.398611417020291,8,593.9391195727826,0,2,60.583586725599005,2,0
14389,68.5496731040699,31.234208046821337,0,4.249502085525489,8,546.7265792085362,2,5,30.747159435810545,5,1
14390,74.09290555022329,38.60818751946363,10,5.78553124785775,2,562.9798098012558,0,2,48.09662884369145,2,0
14391,40.24601108072717,32.876586122950116,5,4.122213483752193,2,528.1866245558397,6,3,75.31633931516319,3,0
14392,62.54402904866656,25.05211549700513,9,2.5926847773262187,1,547.8913453974242,6,2,83.15022652158729,2,0
14393,71.803018432731,22.580981122968346,12,2.3521048244008806,1,545.9612204989771,6,5,61.56730763112889,5,0
14394,11.543924845762135,47.65931746385267,0,9.077105885373275,4,548.8422888275591,5,2,42.52304134922638,2,1
14395,33.94647478959045,28.623119716986807,1,1.491981326154438,5,522.9454376638728,0,2,61.99631387401293,2,1
